val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.031178147168763985,66.97344075196179,0.044846869839531386,90870.43067913604
0.01263819217800777,37.57891649557344,0.02745538025045177,36249.93852302999
0.007973893849403724,24.46857498385382,0.014586787122563725,31962.868959523068
0.008498219852434827,23.592242207087523,0.012545051964310888,19189.631268469577
0.007200076538699527,18.412607159174925,0.011700869642607213,22750.655745569344
0.007029124456358717,19.54554637611335,0.011489134201509297,17697.836539050113
0.007212859188728299,20.73542040290562,0.010900568915618013,25220.859044216442
0.00711560443849534,20.48923234736666,0.010725108582385895,19318.856031891657
0.006887251326272673,19.74804970896836,0.010672888469798466,23996.540087545636
0.007218803239471101,18.770522854852338,0.010364424269249802,17323.282969587723
0.007530276356463103,18.623069134164364,0.009994821616009763,23189.634390950338
0.007534984723790317,18.870587727702254,0.009906301821791107,16834.176731936113
0.006847856880053349,20.224989830179418,0.009597083722402299,28503.269406931053
0.006963274352490268,20.823943212522682,0.009607151337524582,22401.13163682726
0.008876793119554402,19.355059779282158,0.009158811298521499,28318.466373947336
0.007035137018756875,21.331355825383614,0.009070022847833231,21092.217211011903
0.007039269594251053,21.127484051048334,0.008805342615944907,29187.193250143133
0.006825836781570886,19.363080897229782,0.009174724161655523,16762.96104639486
0.006783138920969152,20.261558803260748,0.008830119506064573,20486.762933646292
0.007545227416071063,22.985003342865205,0.008553702351183178,22588.848235395715
0.0070864532360846695,19.263271940515395,0.008467149019706124,25841.22974492295
0.007596840236520936,23.401884078979492,0.008595258380200465,26361.190245983536
0.006984254563266927,21.265376963513962,0.008372954834812015,25926.11969814436
0.007446588386933432,22.603972955798426,0.008210161984033624,24869.803128327636
0.006909174712520119,18.98930383912215,0.008260678061585753,21944.86944890441
0.007172379969678661,18.727649032646884,0.008384585453264853,23487.444997678464
0.006748346819918841,20.22787980830416,0.007929538946833948,19969.803636974837
0.007535277720514342,22.895304990998397,0.008046436305152622,24505.22635244014
0.006754709374661564,20.267193746904955,0.00784614893162834,20588.91019018613
0.006744702901453414,20.213373941732637,0.007841221348069076,19559.26737664429
0.006990927169165501,19.220719777100474,0.0077964264598908515,34810.24803631369
0.00678228909572494,18.667696492891785,0.00771572678128997,22798.38617467898
0.0067292146338480165,19.238714211376,0.0077907087821979595,26964.945816300813
0.006935534074057078,18.566394061906962,0.007821036540291895,22958.307709542503
0.00675013929552643,20.46399412087515,0.0076349418085704425,24712.805631723786
0.007621057536320906,18.41298182467197,0.007531489245071701,21966.433359481704
0.006746416333534405,18.38118198746485,0.007594356371098862,22779.101128666178
0.007186055252764454,19.12872520744378,0.0075621497509447905,23075.475889567166
0.006711857178717429,20.130586042471812,0.007514742508511135,19116.952449830645
0.00718091819963768,18.59722539888206,0.007492264930150504,18217.032265852315
0.007249187162898956,18.426423755943354,0.007458598638592837,18358.03980660323
0.006947013404193922,18.34425506862343,0.007476077120379588,18394.731447511258
0.007081685746286778,18.589778304945494,0.007496343754081638,24808.901205781774
0.006934064813618753,18.498050216241932,0.007520957834786239,18013.932541804123
0.007005748768330466,21.65350930234219,0.007387224363902744,20125.793209543324
0.006628282084162777,19.175791760708425,0.00745378661504851,15858.989768068515
0.007108392689297808,21.452881407230457,0.00730791739697805,22176.058829436162
0.007540555231616641,24.249218961025807,0.007339692988729005,20362.447442580928
0.006908568887185332,18.920606971632505,0.007222276290570416,25907.535905803812
0.0066924043865015746,18.700401982517107,0.007207205977261645,18350.038702997914
0.006739689199029343,19.509909981531454,0.007418106436878331,15106.486004464254
0.0067019533755667245,20.180433963207488,0.00731814640748454,20487.350941595676
0.006709625749644024,19.25041432752677,0.007259590253978411,19559.33427136435
0.006966923264429924,21.099264050206394,0.007191221936660491,19036.0114418852
0.007363620134902761,18.692404212681115,0.007217558491160988,19485.761306234024
0.007056615652239069,22.098457377007666,0.007265499615217262,18742.40651310011
0.007027995538177853,18.893737894423463,0.007209646451882921,18739.845971422048
0.006999675802067451,18.553576760258235,0.0071674994520737265,20117.359097934277
