val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.013743763934847312,43.71332882820292,0.022338863228770236,73735.12122183519
0.012938879886047637,40.47902931051051,0.01358984671338285,63873.80160224211
0.011828204834873372,37.794830701029895,0.012877641628758317,65850.1646217044
0.01104396770556345,36.158499913858186,0.011734345578545058,55643.24735972861
0.009778934583754827,32.45243464801328,0.01095940338062915,57792.32486379222
0.0090845843697799,29.26561416463649,0.010124237391420007,56821.38347848957
0.008532999909040353,29.676060263992202,0.009284995791638325,35131.42082793827
0.008149460648312002,27.24640195589539,0.00903468502585929,41954.583803587986
0.00788524024954713,27.69318358779799,0.008464804443130308,34279.04657320999
0.008076273367231619,25.60208976691496,0.008016652695842987,29157.530805820756
0.007803818230774809,27.24708835791189,0.007847596243438566,32678.903608664852
0.007739916648583632,23.298920381153728,0.007656526178828495,23527.414518461774
0.00827367253707233,23.737633265502065,0.007565013393390956,26467.324758637962
0.007389387162072016,23.98004773998937,0.007541949026318609,25828.704091324664
0.007803157586208049,23.714266770274925,0.007296747385378444,24289.03567486928
0.007291526120842983,23.078797428320485,0.007238126617498336,27009.421754324754
0.0074488151759067745,21.71747283394455,0.007123126619664878,23460.567894909604
0.007232897308925893,23.15365619524151,0.007235920120192066,26320.070191345956
0.007908665852502305,22.34277289640819,0.007122873906832401,19198.078648358794
0.007286422937144096,22.987870263715163,0.007112465618469787,22310.37505544777
0.007361328832025752,21.25785795847575,0.007013147121255672,21556.76489322293
0.007494493366172868,23.260761355677396,0.006976284594809081,21362.082626029987
0.007193237204593441,21.980966419192917,0.007062634674614441,19271.56892679946
0.007393040347527316,23.873098238140134,0.007045266799994723,22489.420079392643
0.00789994483892905,20.7337420713817,0.0069927536512992584,25333.615865535685
0.007169122659066256,22.371032674261865,0.006993810524819589,21235.723670979423
0.00720202802112392,21.75291893330026,0.006991509112801165,26097.12565372397
0.007310172826950009,22.474826718053073,0.007002904728683999,17128.34344751745
0.007258265008423345,24.961635007925913,0.006936925990443689,19145.235914941415
0.007157508105515165,22.902539070616378,0.007002735993524663,22230.20905812641
0.007102535515759431,22.124820871556057,0.007058355360276939,21271.55061872922
0.007241164064959537,24.21433299991256,0.006973741322805911,22872.23482754037
0.007118210462351323,21.761141878493287,0.006973500661851145,14914.317607743553
0.007286470616236329,22.13938652200902,0.006925037279613747,18694.747533305883
0.007419236483224106,23.464062562225557,0.007063483304302718,20674.690579288614
0.008064539984185645,24.55134351202782,0.006909287649808332,27106.46341241203
0.0071091120649816085,23.11438168194277,0.006963653215281957,21300.877862830548
0.0071254738487620305,21.889401686107014,0.006963161837210796,22166.882155770014
0.0070987030358469864,21.35421468856487,0.006841264668257881,19277.69653389282
0.007169216501374616,20.578276525997946,0.006877741700043185,17019.296286697303
0.007299114935139709,20.933938357846955,0.006902862646188037,19228.271421356258
0.007296551203896814,20.403967897942724,0.006902918498754379,24515.928557430492
0.007120744414389767,20.829676763385745,0.006899500954207374,17193.678934863936
0.007166808480991328,23.287838442105773,0.00695235218656544,16924.732434251746
0.007164243588897776,20.807973117693095,0.006905637064313417,16776.832672028653
0.00709008768610392,21.15241727084978,0.006928209377175108,17128.1196271357
0.007093219671081355,21.376481982833106,0.006806598495807517,21804.150798863157
0.007093419885619524,21.608345417266197,0.006895661439125968,23998.273595920375
0.00730750403954839,23.179156174896455,0.006885552032077306,17561.807054337256
0.007219228294103387,21.772524935133912,0.006822019054592324,14812.705568520221
0.007275909664281082,19.747443483230917,0.006873627349826152,21153.662523318104
0.007059287621659484,21.659899116407896,0.006872110959068692,19591.96136538734
0.00711978659700893,23.016022188443664,0.006849201507782887,22688.13308835163
0.0072001766294558,20.59407376228495,0.0068619009450030695,18180.031941122113
0.00706181478858364,21.428532133711144,0.006840641292345738,18329.82010131582
0.007143107924861371,21.156585436340766,0.0068666351846738295,20306.84780720058
0.0071393836567059474,22.7145810228713,0.006867436901553157,19922.301695539027
