val_loss,val_mean_absolute_error,loss,mean_absolute_error
0.01227710209786892,0.08032537996768951,0.008975875258963506,0.06986878346322703
0.012697797268629074,0.08009490370750427,0.008907277240155723,0.06978736723059058
0.010907481424510479,0.07295063883066177,0.008943099926749094,0.06979886104557904
0.009690544568002224,0.06742888689041138,0.009176315960240659,0.0710023459753524
0.011456678621470928,0.07422374188899994,0.009082418588923622,0.07035926667133124
0.010483458638191223,0.07099106162786484,0.009048463721859442,0.07005644599315837
0.010196727700531483,0.0699484646320343,0.00903671420562148,0.07033030168362865
0.010768426582217216,0.07291968911886215,0.008966454787967449,0.07001427330243433
0.009532555006444454,0.06721799075603485,0.009198957071305023,0.07055507280871501
0.010500949807465076,0.07150831073522568,0.008775921305367291,0.06880189493316081
0.011130934581160545,0.075652115046978,0.00880734191920051,0.06985743678184786
0.009904630482196808,0.06903265416622162,0.00905583011703862,0.07007552670189854
0.010600882582366467,0.07179701328277588,0.00898080352513894,0.06986558991972493
0.009155871346592903,0.06614367663860321,0.008951609650378865,0.07028808322755974
0.012118454091250896,0.07932565361261368,0.009034767359697004,0.07011064624652986
0.008794575929641724,0.06630203872919083,0.008932895271724048,0.06999850521485011
0.011228226125240326,0.0762735977768898,0.008914867788992024,0.07041502601792872
0.010759956203401089,0.07482095807790756,0.00902609644266826,0.07054542594790038
0.010397042147815228,0.07070455700159073,0.008990047761711903,0.070033234371875
0.00934150256216526,0.06651683151721954,0.008878575335174483,0.0695673819758586
0.012382909655570984,0.08116047829389572,0.009036765281369886,0.0704599572663734
0.00960006844252348,0.06866222620010376,0.008726174087517042,0.06935399624182283
0.011868007481098175,0.0806075930595398,0.008855327935307973,0.06953396290997033
0.009326550178229809,0.06749053299427032,0.008895990282441934,0.06990243874499037
0.010222070850431919,0.07021073997020721,0.009056916138984359,0.06956859690316013
0.010484695434570312,0.07072105258703232,0.008725511546941086,0.06918883421518637
0.013472945429384708,0.08305090665817261,0.008967961904288953,0.0697202173942531
0.009753361344337463,0.06812823563814163,0.009016936667948014,0.07030292818908557
0.013059900142252445,0.08375298976898193,0.008837515923761717,0.06943205279792858
0.009389554150402546,0.06713797897100449,0.009093744283184426,0.07021115616718647
0.009836426936089993,0.06926801800727844,0.008769269269157214,0.06921684116265518
0.010449526831507683,0.0715906098484993,0.008767330811717695,0.068638731509412
0.009404906071722507,0.06758230179548264,0.00871310789616355,0.06861119239960739
0.010151349008083344,0.07022319734096527,0.009068915785539311,0.0702834435956919
0.010032206773757935,0.06932368129491806,0.008989666927566376,0.07015984444862541
0.010795552283525467,0.07404156029224396,0.008912981017212985,0.06945125801648915
0.009630760177969933,0.06761300563812256,0.008873843654301303,0.06954515900449702
0.010114162229001522,0.06984106451272964,0.008795886425558123,0.06863646912174595
0.010947677306830883,0.07233385741710663,0.008810586000390096,0.06885616742820425
0.011028775945305824,0.07359795272350311,0.008812685074773919,0.06938109419651953
0.010079975239932537,0.06916943192481995,0.008725627875602745,0.06889329068318835
0.009121219627559185,0.06589985638856888,0.0087796576903613,0.0690836991820796
0.013243683613836765,0.08209177106618881,0.008675474444244088,0.0688800646784168
0.010378981940448284,0.072898730635643,0.008744024261349573,0.06876918882377296
0.0093698063865304,0.0673479437828064,0.008816901493479704,0.0699241426109706
0.01043708249926567,0.07214201986789703,0.008667833611667508,0.06880667199269902
0.010992052964866161,0.0734109953045845,0.008791204837004976,0.06907872810468375
0.009844900108873844,0.0686596930027008,0.008861787883768865,0.06937290979077594
0.010999508202075958,0.0747358649969101,0.008739220585621392,0.06924971788068542
0.010405272245407104,0.07092796266078949,0.008973083955765612,0.07016032159293357
0.00930873490869999,0.06676142662763596,0.008715684785649127,0.0687747240171837
0.00927421823143959,0.06704799085855484,0.009053672404435449,0.07051559641202572
0.011147414334118366,0.07434994727373123,0.008778206343697855,0.06885098823915523
0.01005379669368267,0.06949111074209213,0.0085087630144146,0.06837293043188548
0.01009831391274929,0.07138056308031082,0.008606537224371666,0.06853819349769709
0.011737148277461529,0.07848870009183884,0.00890127404782706,0.06959721316156736
0.010358216241002083,0.07089110463857651,0.008826454062545749,0.06921576221503133
0.009355165995657444,0.0671442523598671,0.008756949440153806,0.06915078997541793
0.010979327373206615,0.07285874336957932,0.008884078789024107,0.06935199679207886
0.009925751946866512,0.06888250261545181,0.008818480013941005,0.06931311940802842
0.00992086622864008,0.06888607144355774,0.008749068063630057,0.0688596530976509
0.009854286909103394,0.06893827766180038,0.00862602511633657,0.06826064864654002
0.010545726865530014,0.07214344292879105,0.008642218274243166,0.06876616487970622
0.012098249979317188,0.07844024151563644,0.008737813343499098,0.06923407382903307
0.010678901337087154,0.0736725926399231,0.008926597775976987,0.06970802877093935
0.011593828909099102,0.07690688222646713,0.008678684664892364,0.06910265965915961
0.010222205892205238,0.06983962655067444,0.008837172583851293,0.06907287446257644
0.009033349342644215,0.0658753290772438,0.008945654887921047,0.06979480749972437
0.010841216892004013,0.07402223348617554,0.008849761006175525,0.06911937827935488
0.009517843835055828,0.0675235316157341,0.008876126168517328,0.06920123734764834
0.009733201935887337,0.06811562925577164,0.008836572508254167,0.06942202769509474
0.00971914455294609,0.06777653098106384,0.008806650855910862,0.06938941837304893
0.009705093689262867,0.06770037114620209,0.008725653203956792,0.06871132337618772
0.009729511104524136,0.06818973273038864,0.008789398179809674,0.06908013983174403
0.009785947389900684,0.06885548681020737,0.008479298700691498,0.06806070433909817
0.010030741803348064,0.06937852501869202,0.008737903489820106,0.06912307008591922
0.0105168167501688,0.07242753356695175,0.00875311791107006,0.0687970082561877
0.009449507109820843,0.0668373852968216,0.008757359200147353,0.06934193655128895
0.009369513019919395,0.06645036488771439,0.008740656501289953,0.0687603151033006
0.009614582173526287,0.06777237355709076,0.008671570514428602,0.06832720194498978
0.010625931434333324,0.07190807163715363,0.008825540216804182,0.06945593811317102
0.00950823724269867,0.06738072633743286,0.008749403821872668,0.0692112970267926
0.009391858242452145,0.06728971004486084,0.008744558670477957,0.0689092161237
0.010285016149282455,0.07025561481714249,0.008676801701772902,0.06873609194942301
0.008641231805086136,0.06542091816663742,0.008609234663637002,0.06795264214487885
0.008733104914426804,0.06603740155696869,0.008781220487486769,0.06866290687953064
0.009611690416932106,0.06800305843353271,0.008699177528508842,0.06906524344453822
0.009292824193835258,0.0671941414475441,0.008626682574129076,0.06815389920249845
0.00957648828625679,0.068355493247509,0.008637242074573174,0.06825038008786764
0.00913291983306408,0.0663335770368576,0.008615785429760972,0.0682303512071833
0.01163190696388483,0.07793381810188293,0.008634957050503142,0.06859244439571008
0.01075219176709652,0.07232272624969482,0.00889622422814966,0.06978656594653573
0.009146491065621376,0.0661482959985733,0.008733844979654107,0.06899023555368361
0.008900849148631096,0.06544718891382217,0.008833892987898438,0.06888464402113421
0.00927447248250246,0.06685975193977356,0.008585560472311345,0.06845574288928466
0.008775448426604271,0.06502804905176163,0.00871190870152205,0.06876631641872359
0.010231231339275837,0.0699688121676445,0.008683330654764483,0.06867817238640167
0.0090864896774292,0.06638170778751373,0.00868718300422805,0.06879206788062488
0.008931399323046207,0.06602305173873901,0.008726354839787046,0.06894868366569457
0.009378385730087757,0.0667533427476883,0.008963134365750847,0.06951504478887056
0.009906511753797531,0.06881048530340195,0.008748273145806734,0.0689693857225709
0.009793915785849094,0.0689542293548584,0.00841085398207705,0.06791206454535677
0.008916358463466167,0.06550365686416626,0.008508691588884003,0.06751980315740314
0.009405047632753849,0.06687676906585693,0.008659230100344186,0.06864424510579227
0.010396424680948257,0.07081624865531921,0.00859300133599971,0.06845165397291751
0.010230105370283127,0.06962771713733673,0.008654931137827527,0.06880994032721778
0.009598074480891228,0.06803645193576813,0.008738733600996198,0.068990761912192
0.00930654164403677,0.06710610538721085,0.008712805782360309,0.06844178674955391
0.008717427030205727,0.06540099531412125,0.008684766960403803,0.06818508197091634
0.009426184929907322,0.06844093650579453,0.008349512562208379,0.06728843109873074
0.00983670074492693,0.0692347064614296,0.008817285322337396,0.06943006980264706
0.010861163958907127,0.07379578799009323,0.00861437295347417,0.06804498894089664
0.010103587992489338,0.07143563777208328,0.008811837317832296,0.06928624643629375
0.009633371606469154,0.06788377463817596,0.008793059224756468,0.06894193908245741
0.010843172669410706,0.07208415120840073,0.008774835546144468,0.06883863367149069
0.00936416257172823,0.06729020178318024,0.008725982522471282,0.06810711227682088
0.009518122300505638,0.06771368533372879,0.008566327257031405,0.06819196619330363
0.008941794745624065,0.06619338691234589,0.008610898136294001,0.06843724616038645
0.009638295508921146,0.06810397654771805,0.008649533421450566,0.06850989714036701
0.011310209520161152,0.07401100546121597,0.008683995452344207,0.0688906492329739
0.009413902647793293,0.06682152301073074,0.00874922081040497,0.06860600730450331
0.011225835420191288,0.07597124576568604,0.008682292761024443,0.06821524756395635
0.010036458261311054,0.06920173019170761,0.008673825224442462,0.0685618671427346
0.01062303688377142,0.07304323464632034,0.008587545886398837,0.06865287486582257
0.009573210962116718,0.0676671490073204,0.008429143028235057,0.06739337746277715
0.009683920070528984,0.06807266920804977,0.008524366065385905,0.0686477615692169
0.00946824997663498,0.06713172048330307,0.008517236775719726,0.0677753781682611
0.010308302938938141,0.07019679993391037,0.00857292412636523,0.06840400297734425
0.009859300218522549,0.0684264600276947,0.00880213202118821,0.06891701832080196
0.010420160368084908,0.0701872706413269,0.008922677969799165,0.06937835754297929
0.010392710566520691,0.07036181539297104,0.00856087164891921,0.06807054558196253
0.010159273631870747,0.06998332589864731,0.008821303790569024,0.06875929512847018
0.01022348739206791,0.07064089179039001,0.008458982931518021,0.06762481751128838
0.008798632770776749,0.06517567485570908,0.008614549993617444,0.06821649615489411
0.009189029224216938,0.06583834439516068,0.008608816234335672,0.06864609864175109
0.011460525915026665,0.07647804170846939,0.008549094826500814,0.06804165221285624
0.009885427542030811,0.0686081200838089,0.008648641498537802,0.06847981940976863
0.009239302016794682,0.06670460104942322,0.008499703790720452,0.06775789905352643
0.010061537846922874,0.07087954878807068,0.008637099892111633,0.06863186859445662
0.00921670626848936,0.06697719544172287,0.008786572399028128,0.06918166511120588
0.009108085185289383,0.06586559861898422,0.0087005240322739,0.06839092057395739
0.010447091422975063,0.06995236873626709,0.008474192484441017,0.06803267379812414
0.009675778448581696,0.06778306514024734,0.00831393298152198,0.06710427773083057
0.009253602474927902,0.06637488305568695,0.008701381168259116,0.06852414086899852
0.01030596625059843,0.06996607780456543,0.008729090928390745,0.06869526245621405
0.009925962425768375,0.06880202889442444,0.008621255716899118,0.06791276529922784
0.010112808085978031,0.07040061056613922,0.00847850033510981,0.06730252735150015
0.009312973357737064,0.06647828966379166,0.008623355409970728,0.068649327086265
0.009044541977345943,0.06589238345623016,0.008697265420148525,0.06871706865139929
0.009825730696320534,0.06906527280807495,0.008549095321231652,0.0684239397218146
0.010263409465551376,0.07129117846488953,0.008608207706629668,0.06835704367910594
0.01021968200802803,0.07094305753707886,0.008595447685652895,0.06831500239591295
0.012128734961152077,0.07867405563592911,0.008477041147895008,0.06775549464849195
0.01018079649657011,0.06968614459037781,0.008525315766498114,0.06796359154094093
0.00957092922180891,0.06792819499969482,0.00846195275576081,0.0673726720755176
0.010070472955703735,0.06963582336902618,0.008566119647787794,0.06772935048219593
0.010127252899110317,0.07077556103467941,0.008562302965017034,0.06847680618084782
0.009513289667665958,0.06744865328073502,0.008525431341545391,0.0679641751873058
0.009715953841805458,0.06955468654632568,0.008533233117413113,0.06742945465273514
0.010751903057098389,0.07369989901781082,0.008641698236442286,0.06884822308209816
0.009602345526218414,0.06846693158149719,0.00852765030643351,0.06843545779287465
0.009697998873889446,0.06849801540374756,0.0084849174081779,0.06793783960515114
0.010128532536327839,0.06976284831762314,0.00850649706106655,0.067872008898935
0.010739126242697239,0.07317385077476501,0.008317165323549572,0.06736830081373839
0.010448682121932507,0.07234829664230347,0.008748188983425234,0.06872871869163603
0.009449307806789875,0.06658986210823059,0.008582745590417244,0.0676958614036669
0.009898456744849682,0.07010490447282791,0.008500420934881563,0.06804228678468541
0.009353718720376492,0.06708322465419769,0.008608963709100817,0.06862738571437986
0.008568192832171917,0.06572527438402176,0.008673772562483877,0.0684570930942068
0.009204676374793053,0.06640844792127609,0.00869747097806915,0.0689356773038635
0.010417237877845764,0.07069840282201767,0.008636905434371374,0.06778215606410597
0.01062845066189766,0.07152460515499115,0.008469104865572478,0.06718938818774038
0.009933911263942719,0.06852082163095474,0.008566156572150012,0.06791389106089431
0.009223845787346363,0.0667409896850586,0.008621929337361606,0.06856982074721822
0.010740651749074459,0.07218415290117264,0.008760963112458112,0.06829399283804237
0.009148694574832916,0.06672224402427673,0.008505089473949023,0.06831768470146068
0.010157140903174877,0.06943035125732422,0.008495992260191971,0.06826864423403611
0.009149488061666489,0.06659473478794098,0.008564926125547982,0.06831196395436782
0.008866684511303902,0.06654141843318939,0.008723933766382112,0.0692395425464155
0.010854152962565422,0.07169290632009506,0.008568373247673922,0.0685032275807029
0.011129593476653099,0.0731918066740036,0.008347426010767444,0.06723997227242053
0.010169802233576775,0.06922560930252075,0.008549488204431547,0.06823507409424327
0.008964154869318008,0.06632523238658905,0.008440598369947908,0.06765175428245879
0.00898011215031147,0.06620720773935318,0.008836744570374068,0.0692005408017318
0.010375774465501308,0.07021006941795349,0.00863748197515086,0.06872894019063988
0.009642788209021091,0.06732165813446045,0.008372373888828518,0.0676076922157628
0.009133792482316494,0.06639451533555984,0.008445991971612292,0.06748246193563981
0.009741685353219509,0.06769062578678131,0.008527529004684817,0.06799070519538875
0.010403930209577084,0.0698094442486763,0.008365112315156926,0.06754537892074831
0.01048904750496149,0.07063943147659302,0.008519196363979922,0.06756542451916651
0.010405837558209896,0.0713575929403305,0.00837348909989368,0.06746244220802444
0.01003426592797041,0.06863989681005478,0.008445500367671006,0.06813822088168563
0.010101092047989368,0.06940603256225586,0.008371673511216161,0.06706243897354926
0.009110298939049244,0.06626696139574051,0.008731733190358668,0.06852802489439927
0.009872461669147015,0.06767460703849792,0.008435147792513364,0.0673414366089413
0.0113212950527668,0.07475388795137405,0.008677557819425287,0.06821280491436328
0.010528363287448883,0.07054834067821503,0.008570699295461249,0.06840301493733454
0.009689349681138992,0.06774388253688812,0.008338013926062413,0.06725274350217711
0.009628454223275185,0.06757720559835434,0.008518966285619354,0.06818858345419836
0.009293663315474987,0.06671862304210663,0.008518694171043567,0.06789610706032796
0.010567876510322094,0.07250344753265381,0.008538477714047345,0.06745420865828634
0.00942586362361908,0.06719498336315155,0.008630521473715036,0.0681854431705003
0.009976942092180252,0.06944558769464493,0.008454518850116131,0.06794354888238671
0.009860284626483917,0.06831365823745728,0.008562525829741263,0.06779691771778538
0.009982649236917496,0.06880871206521988,0.008808358924000472,0.06882060979118898
0.010911835357546806,0.07291808724403381,0.008585255539310202,0.06813139646578453
0.009744766168296337,0.06838521361351013,0.008276753263049995,0.06746993977817826
0.010319491848349571,0.0696469098329544,0.00842809562381572,0.06691550816221709
0.009928294457495213,0.06840469688177109,0.008523145987837629,0.0677289036404258
0.009245592169463634,0.06665373593568802,0.00841142569731118,0.068204276105751
0.009146229363977909,0.06652165949344635,0.008755257419004457,0.06871550772404923
0.010388806462287903,0.07157709449529648,0.008633322695662894,0.06818265809257404
0.010028934106230736,0.06855887919664383,0.008431488062278121,0.0674085249889585
0.009337037801742554,0.06717026233673096,0.008487227290552833,0.06793037340378452
0.010144581086933613,0.06864774227142334,0.008484384344476062,0.06763678730341514
0.010043224319815636,0.06831469386816025,0.00865781611518318,0.0685813336318317
0.010298485867679119,0.06883347779512405,0.008394015166969932,0.06686323459037483
0.00954296626150608,0.06721637398004532,0.008576034456359835,0.06766362126710418
0.011411144398152828,0.07471746951341629,0.008609374834814748,0.06804182031164462
0.010107054375112057,0.06866113841533661,0.008470753371798916,0.06767587671747477
0.010028671473264694,0.06853926926851273,0.008367432366938135,0.0674867621492441
0.008882232941687107,0.06672006100416183,0.008394763544991666,0.06690286995911064
0.009642069227993488,0.0677691251039505,0.008315582964810662,0.06713758695111538
0.010202988982200623,0.06895492970943451,0.008429438967227023,0.06717962027473641
0.010417623445391655,0.07064012438058853,0.008473854550369989,0.06737609911442365
0.011383955366909504,0.07585401087999344,0.008376011294746076,0.06695898915383224
0.010451591573655605,0.07117938250303268,0.008503623916663325,0.0677848573602973
0.00866102334111929,0.0657166987657547,0.008487301461784733,0.06763107341015437
0.009610083885490894,0.06757619976997375,0.008458219529475109,0.0677789590234821
0.010665632784366608,0.07032491266727448,0.008147163691769219,0.06646135551207759
0.010380169376730919,0.06956988573074341,0.008651848329018332,0.06837778141803258
0.010834816843271255,0.07096000015735626,0.00830320407964456,0.06689235476340366
0.009917502291500568,0.0676761344075203,0.008454345089347224,0.06759591352795684
0.01003111619502306,0.0695190280675888,0.00865615991210769,0.06879779429682854
0.010466421954333782,0.07107643038034439,0.008515844962398387,0.06792891206322907
0.01058868132531643,0.0705440565943718,0.00848697667757161,0.06791865815122221
0.009128129109740257,0.06701143085956573,0.008493662115243494,0.06729863996500121
0.00945340283215046,0.06764063239097595,0.008415062335902305,0.06815613325338622
0.009984866715967655,0.06822158396244049,0.008285514778897465,0.06736338200010315
0.009888174012303352,0.06812261790037155,0.00831640509886336,0.06714605368910746
0.009183473885059357,0.06668075174093246,0.008401915373980507,0.06722789546485784
0.011068487539887428,0.07314226031303406,0.008518760584544904,0.06787997439012229
0.011316132731735706,0.07303248345851898,0.008257923142060865,0.0670523554551798
0.009652840904891491,0.06928733736276627,0.008231367924644472,0.06706729855111968
0.010144983418285847,0.06925933808088303,0.008428925677949674,0.06755329483793115
0.009470639750361443,0.06726710498332977,0.00840405163709491,0.0676233485095352
0.011008935049176216,0.07246486842632294,0.00855083654341765,0.06837788962257765
0.010098964907228947,0.068306565284729,0.008570539621357643,0.06803811881230493
0.01068373117595911,0.07191385328769684,0.008396665621614709,0.06708045760158655
0.010072203353047371,0.06879016011953354,0.008447393100353306,0.06719527978041989
0.01055753231048584,0.07026834785938263,0.008361562659790645,0.06719080543911218
0.009748990647494793,0.06806746125221252,0.008219124715296976,0.06683337719161042
0.011896634474396706,0.07481380552053452,0.008421343958029442,0.067434701923768
0.009412096813321114,0.06687507778406143,0.008311923845584457,0.06697353064241622
0.00941553432494402,0.06651592999696732,0.008487057202968426,0.06713646408104644
0.00966978445649147,0.06700730323791504,0.00828885652116106,0.06691639385108251
0.0115643460303545,0.07458443194627762,0.008519196063960224,0.06818154797361653
0.010181033983826637,0.06930744647979736,0.008404750141092479,0.06730792996143424
0.009962783195078373,0.06805111467838287,0.008340729067038451,0.06697706739090216
0.009567247703671455,0.0675939992070198,0.00828413595143789,0.06675208348548314
0.00974990613758564,0.068489208817482,0.008380936184465814,0.06722608319230299
0.010153506882488728,0.06891261041164398,0.008401787855735901,0.0676144489621386
0.010109324008226395,0.06929340213537216,0.008200625733782848,0.06671496385048079
0.010201426222920418,0.06915739178657532,0.00834033884891299,0.0665838170941432
0.011116699315607548,0.07313085347414017,0.008346017647547773,0.0674721231888124
0.01107810903340578,0.07206540554761887,0.008450697558998922,0.06759840537858655
0.009742296300828457,0.06784853339195251,0.00845470229653012,0.0676665661244426
0.010606876574456692,0.07039924710988998,0.008302415226387612,0.06715938066284845
0.010302695445716381,0.06974988430738449,0.008292227838675462,0.06682029993956727
0.010770436376333237,0.07072961330413818,0.008401234311713137,0.06723175746321819
0.010941840708255768,0.07157724350690842,0.008418970082604598,0.06708217479806346
0.009734895080327988,0.06752034276723862,0.008302968343142836,0.06693993538653191
0.010039870627224445,0.06844719499349594,0.008342670957975801,0.06677200135339416
0.010151873342692852,0.06903665512800217,0.008170486773387282,0.06683751804703678
0.010462900623679161,0.06954780966043472,0.008359773161308785,0.06731054366723106
0.010577492415904999,0.06978297233581543,0.008293599942293199,0.06674723166564328
0.010238762944936752,0.06922584772109985,0.008223360584274338,0.0662337957241861
0.011063381098210812,0.07356789708137512,0.008271690427344314,0.06665917470156094
0.010388953611254692,0.07145074009895325,0.008203323126427206,0.06704624333321275
0.011019694618880749,0.07438322901725769,0.008396983158734087,0.06761200855912813
0.01026336383074522,0.06938359141349792,0.008156223395933672,0.06652126529718035
0.010570818558335304,0.07123791426420212,0.008568588280074027,0.0679186249790259
0.011340213008224964,0.07240644842386246,0.008278955159724216,0.06711389648303548
0.011345473118126392,0.07258213311433792,0.008251978755787068,0.06651733198737368
0.01064467616379261,0.07102269679307938,0.00845297781346877,0.06723465222000935
0.010344038717448711,0.07056135684251785,0.008446002259490697,0.06722313516693205
0.010233406908810139,0.06983384490013123,0.008347158010355751,0.06726918163741154
0.010495077818632126,0.0697646364569664,0.008421624924557544,0.06780208965809523
0.010678745806217194,0.07108592987060547,0.008181963312287143,0.06660657160168401
0.010018027387559414,0.06825999170541763,0.008350409701185738,0.06679610621065639
0.009834088385105133,0.06852580606937408,0.008331159626115092,0.06688787616148714
0.009897147305309772,0.06831729412078857,0.008415657997315638,0.06731996492200802
0.010600046254694462,0.07030683755874634,0.00823203842534088,0.0668838527865348
0.010949131101369858,0.07119950652122498,0.008302128091081539,0.06679197027401733
